GrandPrix,Driver,LapNumber,Compound,TyreLife,TrackTemp,LapTime_Seconds
Austria,ZHO,26.0,HARD,26.0,46.420979020979026,73.839
Austria,ZHO,27.0,HARD,27.0,46.420979020979026,72.905
Austria,ZHO,28.0,HARD,28.0,46.420979020979026,76.494
Austria,ZHO,29.0,MEDIUM,1.0,46.420979020979026,90.496
Austria,ZHO,30.0,MEDIUM,2.0,46.420979020979026,70.915
Austria,ZHO,31.0,MEDIUM,3.0,46.420979020979026,70.713
Austria,ZHO,32.0,MEDIUM,4.0,46.420979020979026,72.217
Austria,ZHO,33.0,MEDIUM,5.0,46.420979020979026,70.748
Austria,ZHO,34.0,MEDIUM,6.0,46.420979020979026,71.224
Austria,ZHO,35.0,MEDIUM,7.0,46.420979020979026,71.692
Austria,ZHO,36.0,MEDIUM,8.0,46.420979020979026,72.638
Austria,ZHO,37.0,MEDIUM,9.0,46.420979020979026,72.234
Austria,ZHO,38.0,MEDIUM,10.0,46.420979020979026,72.77
Austria,ZHO,39.0,MEDIUM,11.0,46.420979020979026,70.987
Austria,ZHO,40.0,MEDIUM,12.0,46.420979020979026,71.298
Austria,ZHO,41.0,MEDIUM,13.0,46.420979020979026,74.79
Austria,ZHO,42.0,MEDIUM,14.0,46.420979020979026,71.54
Austria,ZHO,43.0,MEDIUM,15.0,46.420979020979026,71.821
Austria,ZHO,44.0,MEDIUM,16.0,46.420979020979026,71.336
Austria,ZHO,45.0,MEDIUM,17.0,46.420979020979026,71.291
Austria,ZHO,46.0,MEDIUM,18.0,46.420979020979026,71.231
Austria,ZHO,47.0,MEDIUM,19.0,46.420979020979026,71.714
Austria,ZHO,48.0,MEDIUM,20.0,46.420979020979026,71.663
Austria,ZHO,49.0,MEDIUM,21.0,46.420979020979026,71.385
Austria,ZHO,50.0,MEDIUM,22.0,46.420979020979026,73.529
Austria,ZHO,51.0,MEDIUM,23.0,46.420979020979026,75.549
Austria,ZHO,52.0,HARD,1.0,46.420979020979026,88.633
Austria,ZHO,53.0,HARD,2.0,46.420979020979026,70.726
Austria,ZHO,54.0,HARD,3.0,46.420979020979026,70.47
Austria,ZHO,55.0,HARD,4.0,46.420979020979026,70.809
Austria,ZHO,56.0,HARD,5.0,46.420979020979026,71.042
Austria,ZHO,57.0,HARD,6.0,46.420979020979026,71.155
Austria,ZHO,58.0,HARD,7.0,46.420979020979026,71.225
Austria,ZHO,59.0,HARD,8.0,46.420979020979026,70.977
Austria,ZHO,60.0,HARD,9.0,46.420979020979026,70.765
Austria,ZHO,61.0,HARD,10.0,46.420979020979026,70.976
Austria,ZHO,63.0,HARD,12.0,46.420979020979026,71.171
Austria,ZHO,66.0,HARD,15.0,46.420979020979026,71.016
Austria,ZHO,67.0,HARD,16.0,46.420979020979026,70.958
Austria,ZHO,68.0,HARD,17.0,46.420979020979026,71.114
Austria,ZHO,69.0,HARD,18.0,46.420979020979026,70.769
Austria,ZHO,70.0,HARD,19.0,46.420979020979026,70.777
Austria,ALO,1.0,MEDIUM,4.0,46.420979020979026,79.908
Austria,ALO,2.0,MEDIUM,5.0,46.420979020979026,72.316
Austria,ALO,3.0,MEDIUM,6.0,46.420979020979026,71.424
Austria,ALO,4.0,MEDIUM,7.0,46.420979020979026,71.555
Austria,ALO,5.0,MEDIUM,8.0,46.420979020979026,71.505
Austria,ALO,6.0,MEDIUM,9.0,46.420979020979026,71.32
Austria,ALO,7.0,MEDIUM,10.0,46.420979020979026,71.712
Austria,ALO,8.0,MEDIUM,11.0,46.420979020979026,71.608
Austria,ALO,9.0,MEDIUM,12.0,46.420979020979026,71.485
Austria,ALO,10.0,MEDIUM,13.0,46.420979020979026,71.902
Austria,ALO,11.0,MEDIUM,14.0,46.420979020979026,75.343
Austria,ALO,12.0,MEDIUM,2.0,46.420979020979026,87.668
Austria,ALO,13.0,MEDIUM,3.0,46.420979020979026,70.912
Austria,ALO,14.0,MEDIUM,4.0,46.420979020979026,71.382
Austria,ALO,15.0,MEDIUM,5.0,46.420979020979026,71.189
Austria,ALO,16.0,MEDIUM,6.0,46.420979020979026,71.141
Austria,ALO,17.0,MEDIUM,7.0,46.420979020979026,71.285
Austria,ALO,18.0,MEDIUM,8.0,46.420979020979026,71.483
Austria,ALO,19.0,MEDIUM,9.0,46.420979020979026,71.38
Austria,ALO,20.0,MEDIUM,10.0,46.420979020979026,71.521
Austria,ALO,21.0,MEDIUM,11.0,46.420979020979026,71.425
Austria,ALO,22.0,MEDIUM,12.0,46.420979020979026,72.107
Austria,ALO,23.0,MEDIUM,13.0,46.420979020979026,71.324
Austria,ALO,24.0,MEDIUM,14.0,46.420979020979026,71.348
Austria,ALO,25.0,MEDIUM,15.0,46.420979020979026,71.516
Austria,ALO,26.0,MEDIUM,16.0,46.420979020979026,71.741
Austria,ALO,27.0,MEDIUM,17.0,46.420979020979026,71.72
Austria,ALO,28.0,MEDIUM,18.0,46.420979020979026,71.693
Austria,ALO,29.0,MEDIUM,19.0,46.420979020979026,72.079
Austria,ALO,30.0,MEDIUM,20.0,46.420979020979026,71.771
Austria,ALO,31.0,MEDIUM,21.0,46.420979020979026,71.845
Austria,ALO,32.0,MEDIUM,22.0,46.420979020979026,72.0
Austria,ALO,33.0,MEDIUM,23.0,46.420979020979026,71.501
Austria,ALO,34.0,MEDIUM,24.0,46.420979020979026,72.44
Austria,ALO,35.0,MEDIUM,25.0,46.420979020979026,78.118
Austria,ALO,36.0,HARD,2.0,46.420979020979026,100.992
Austria,ALO,37.0,HARD,3.0,46.420979020979026,70.871
Austria,ALO,38.0,HARD,4.0,46.420979020979026,70.908
Austria,ALO,39.0,HARD,5.0,46.420979020979026,70.594
Austria,ALO,40.0,HARD,6.0,46.420979020979026,70.861
Austria,ALO,41.0,HARD,7.0,46.420979020979026,70.737
Austria,ALO,42.0,HARD,8.0,46.420979020979026,70.588
Austria,ALO,43.0,HARD,9.0,46.420979020979026,70.94
Austria,ALO,44.0,HARD,10.0,46.420979020979026,71.365
Austria,ALO,45.0,HARD,11.0,46.420979020979026,72.15
Austria,ALO,46.0,HARD,12.0,46.420979020979026,71.329
Austria,ALO,47.0,HARD,13.0,46.420979020979026,71.119
Austria,ALO,48.0,HARD,14.0,46.420979020979026,70.576
Austria,ALO,49.0,HARD,15.0,46.420979020979026,70.731
Austria,ALO,50.0,HARD,16.0,46.420979020979026,70.914
Austria,ALO,51.0,HARD,17.0,46.420979020979026,72.431
Austria,ALO,52.0,HARD,18.0,46.420979020979026,71.568
Austria,ALO,53.0,HARD,19.0,46.420979020979026,71.336
Austria,ALO,54.0,HARD,20.0,46.420979020979026,72.38
Austria,ALO,55.0,HARD,21.0,46.420979020979026,70.693
Austria,ALO,56.0,HARD,22.0,46.420979020979026,71.399
Austria,ALO,57.0,HARD,23.0,46.420979020979026,72.992
Austria,ALO,58.0,HARD,24.0,46.420979020979026,72.769
Austria,ALO,59.0,HARD,25.0,46.420979020979026,72.403
Austria,ALO,60.0,HARD,26.0,46.420979020979026,71.964
Austria,ALO,61.0,HARD,27.0,46.420979020979026,71.617
Austria,ALO,66.0,HARD,32.0,46.420979020979026,72.709
Austria,ALO,67.0,HARD,33.0,46.420979020979026,71.295
Austria,ALO,68.0,HARD,34.0,46.420979020979026,75.636
Austria,ALO,69.0,SOFT,1.0,46.420979020979026,90.361
Austria,ALO,70.0,SOFT,2.0,46.420979020979026,67.694
Austria,SAR,1.0,MEDIUM,1.0,46.420979020979026,84.605
Austria,SAR,2.0,MEDIUM,7.0,46.420979020979026,99.346
Austria,SAR,3.0,MEDIUM,8.0,46.420979020979026,71.686
Austria,SAR,4.0,MEDIUM,9.0,46.420979020979026,71.76
Austria,SAR,5.0,MEDIUM,10.0,46.420979020979026,71.895
Austria,SAR,6.0,MEDIUM,11.0,46.420979020979026,71.968
Austria,SAR,7.0,MEDIUM,12.0,46.420979020979026,71.954
Austria,SAR,8.0,MEDIUM,13.0,46.420979020979026,72.104
Austria,SAR,9.0,MEDIUM,14.0,46.420979020979026,72.297
Austria,SAR,10.0,MEDIUM,15.0,46.420979020979026,72.429
Austria,SAR,11.0,MEDIUM,16.0,46.420979020979026,72.332
Austria,SAR,12.0,MEDIUM,17.0,46.420979020979026,72.701
Austria,SAR,13.0,MEDIUM,18.0,46.420979020979026,72.669
Austria,SAR,14.0,MEDIUM,19.0,46.420979020979026,72.642
Austria,SAR,15.0,MEDIUM,20.0,46.420979020979026,72.561
Austria,SAR,16.0,MEDIUM,21.0,46.420979020979026,72.858
Austria,SAR,17.0,MEDIUM,22.0,46.420979020979026,73.584
Austria,SAR,18.0,MEDIUM,23.0,46.420979020979026,74.433
Austria,SAR,19.0,MEDIUM,24.0,46.420979020979026,72.772
Austria,SAR,20.0,MEDIUM,25.0,46.420979020979026,76.433
Austria,SAR,21.0,HARD,1.0,46.420979020979026,90.282
Austria,SAR,22.0,HARD,2.0,46.420979020979026,71.128
Austria,SAR,23.0,HARD,3.0,46.420979020979026,73.689
Austria,SAR,24.0,HARD,4.0,46.420979020979026,70.753
Austria,SAR,25.0,HARD,5.0,46.420979020979026,72.872
Austria,SAR,26.0,HARD,6.0,46.420979020979026,72.961
Austria,SAR,27.0,HARD,7.0,46.420979020979026,71.549
Austria,SAR,28.0,HARD,8.0,46.420979020979026,71.795
Austria,SAR,29.0,HARD,9.0,46.420979020979026,72.662
Austria,SAR,30.0,HARD,10.0,46.420979020979026,71.427
Austria,SAR,31.0,HARD,11.0,46.420979020979026,71.943
Austria,SAR,32.0,HARD,12.0,46.420979020979026,71.733
Austria,SAR,33.0,HARD,13.0,46.420979020979026,73.633
Austria,SAR,34.0,HARD,14.0,46.420979020979026,71.821
Austria,SAR,35.0,HARD,15.0,46.420979020979026,72.035
Austria,SAR,36.0,HARD,16.0,46.420979020979026,71.802
Austria,SAR,37.0,HARD,17.0,46.420979020979026,71.778
Austria,SAR,38.0,HARD,18.0,46.420979020979026,71.889
Austria,SAR,39.0,HARD,19.0,46.420979020979026,72.015
Austria,SAR,40.0,HARD,20.0,46.420979020979026,72.322
Austria,SAR,41.0,HARD,21.0,46.420979020979026,72.077
Austria,SAR,42.0,HARD,22.0,46.420979020979026,72.177
Austria,SAR,43.0,HARD,23.0,46.420979020979026,72.175
Austria,SAR,44.0,HARD,24.0,46.420979020979026,72.287
Austria,SAR,45.0,HARD,25.0,46.420979020979026,72.42
Austria,SAR,46.0,HARD,26.0,46.420979020979026,72.051
Austria,SAR,47.0,HARD,27.0,46.420979020979026,71.899
Austria,SAR,48.0,HARD,28.0,46.420979020979026,71.902
Austria,SAR,49.0,HARD,29.0,46.420979020979026,75.384
Austria,SAR,50.0,MEDIUM,2.0,46.420979020979026,89.412
Austria,SAR,51.0,MEDIUM,3.0,46.420979020979026,70.498
Austria,SAR,52.0,MEDIUM,4.0,46.420979020979026,70.774
Austria,SAR,53.0,MEDIUM,5.0,46.420979020979026,70.667
Austria,SAR,54.0,MEDIUM,6.0,46.420979020979026,70.629
Austria,SAR,55.0,MEDIUM,7.0,46.420979020979026,70.776
Austria,SAR,56.0,MEDIUM,8.0,46.420979020979026,70.644
Austria,SAR,57.0,MEDIUM,9.0,46.420979020979026,74.583
Austria,SAR,58.0,MEDIUM,10.0,46.420979020979026,70.755
Austria,SAR,59.0,MEDIUM,11.0,46.420979020979026,70.657
Austria,SAR,60.0,MEDIUM,12.0,46.420979020979026,70.406
Austria,SAR,61.0,MEDIUM,13.0,46.420979020979026,71.008
Austria,SAR,63.0,MEDIUM,15.0,46.420979020979026,71.949
Austria,SAR,65.0,MEDIUM,17.0,46.420979020979026,70.742
Austria,SAR,66.0,MEDIUM,18.0,46.420979020979026,70.855
Austria,SAR,67.0,MEDIUM,19.0,46.420979020979026,72.454
Austria,SAR,68.0,MEDIUM,20.0,46.420979020979026,73.607
Austria,SAR,69.0,MEDIUM,21.0,46.420979020979026,71.489
Austria,NOR,1.0,MEDIUM,1.0,46.420979020979026,73.371
Austria,NOR,2.0,MEDIUM,2.0,46.420979020979026,69.813
Austria,NOR,3.0,MEDIUM,3.0,46.420979020979026,70.528
Austria,NOR,4.0,MEDIUM,4.0,46.420979020979026,70.389
Austria,NOR,5.0,MEDIUM,5.0,46.420979020979026,70.424
Austria,NOR,6.0,MEDIUM,6.0,46.420979020979026,70.329
Austria,NOR,7.0,MEDIUM,7.0,46.420979020979026,70.539
Austria,NOR,8.0,MEDIUM,8.0,46.420979020979026,70.512
Austria,NOR,9.0,MEDIUM,9.0,46.420979020979026,70.446
Austria,NOR,10.0,MEDIUM,10.0,46.420979020979026,71.751
Austria,NOR,11.0,MEDIUM,11.0,46.420979020979026,70.844
Austria,NOR,12.0,MEDIUM,12.0,46.420979020979026,70.885
Austria,NOR,13.0,MEDIUM,13.0,46.420979020979026,71.064
Austria,NOR,14.0,MEDIUM,14.0,46.420979020979026,71.103
Austria,NOR,15.0,MEDIUM,15.0,46.420979020979026,71.004
Austria,NOR,16.0,MEDIUM,16.0,46.420979020979026,71.333
Austria,NOR,17.0,MEDIUM,17.0,46.420979020979026,71.149
Austria,NOR,18.0,MEDIUM,18.0,46.420979020979026,71.258
Austria,NOR,19.0,MEDIUM,19.0,46.420979020979026,71.658
Austria,NOR,20.0,MEDIUM,20.0,46.420979020979026,71.288
Austria,NOR,21.0,MEDIUM,21.0,46.420979020979026,71.407
Austria,NOR,22.0,MEDIUM,22.0,46.420979020979026,71.229
Austria,NOR,23.0,MEDIUM,23.0,46.420979020979026,75.037
Austria,NOR,24.0,HARD,1.0,46.420979020979026,88.259
Austria,NOR,25.0,HARD,2.0,46.420979020979026,69.434
Austria,NOR,26.0,HARD,3.0,46.420979020979026,69.692
Austria,NOR,27.0,HARD,4.0,46.420979020979026,69.68
Austria,NOR,28.0,HARD,5.0,46.420979020979026,69.716
Austria,NOR,29.0,HARD,6.0,46.420979020979026,69.604
Austria,NOR,30.0,HARD,7.0,46.420979020979026,69.851
Austria,NOR,31.0,HARD,8.0,46.420979020979026,70.1
Austria,NOR,32.0,HARD,9.0,46.420979020979026,69.919
Austria,NOR,33.0,HARD,10.0,46.420979020979026,69.4
Austria,NOR,34.0,HARD,11.0,46.420979020979026,69.755
Austria,NOR,35.0,HARD,12.0,46.420979020979026,69.908
Austria,NOR,36.0,HARD,13.0,46.420979020979026,70.106
Austria,NOR,37.0,HARD,14.0,46.420979020979026,69.883
Austria,NOR,38.0,HARD,15.0,46.420979020979026,70.161
Austria,NOR,39.0,HARD,16.0,46.420979020979026,70.388
Austria,NOR,40.0,HARD,17.0,46.420979020979026,70.102
Austria,NOR,41.0,HARD,18.0,46.420979020979026,70.441
Austria,NOR,42.0,HARD,19.0,46.420979020979026,70.47
Austria,NOR,43.0,HARD,20.0,46.420979020979026,70.141
Austria,NOR,44.0,HARD,21.0,46.420979020979026,70.777
Austria,NOR,45.0,HARD,22.0,46.420979020979026,70.171
Austria,NOR,46.0,HARD,23.0,46.420979020979026,70.411
Austria,NOR,47.0,HARD,24.0,46.420979020979026,70.73
Austria,NOR,48.0,HARD,25.0,46.420979020979026,70.774
Austria,NOR,49.0,HARD,26.0,46.420979020979026,70.444
Austria,NOR,50.0,HARD,27.0,46.420979020979026,70.546
Austria,NOR,51.0,HARD,28.0,46.420979020979026,74.573
Austria,NOR,52.0,MEDIUM,1.0,46.420979020979026,85.763
Austria,NOR,53.0,MEDIUM,2.0,46.420979020979026,68.016
Austria,NOR,54.0,MEDIUM,3.0,46.420979020979026,68.429
Austria,NOR,55.0,MEDIUM,4.0,46.420979020979026,69.348
Austria,NOR,56.0,MEDIUM,5.0,46.420979020979026,68.77
Austria,NOR,57.0,MEDIUM,6.0,46.420979020979026,68.751
Austria,NOR,58.0,MEDIUM,7.0,46.420979020979026,69.161
Austria,NOR,59.0,MEDIUM,8.0,46.420979020979026,70.626
Austria,NOR,60.0,MEDIUM,9.0,46.420979020979026,69.356
Austria,NOR,61.0,MEDIUM,10.0,46.420979020979026,70.037
Austria,NOR,62.0,MEDIUM,11.0,46.420979020979026,69.509
Austria,NOR,63.0,MEDIUM,12.0,46.420979020979026,70.234
Silverstone,HAM,1.0,MEDIUM,1.0,27.670068027210885,96.034
Silverstone,HAM,2.0,MEDIUM,2.0,27.670068027210885,91.42
Silverstone,HAM,3.0,MEDIUM,3.0,27.670068027210885,91.716
Silverstone,HAM,4.0,MEDIUM,4.0,27.670068027210885,91.988
Silverstone,HAM,5.0,MEDIUM,5.0,27.670068027210885,91.677
Silverstone,HAM,6.0,MEDIUM,6.0,27.670068027210885,91.746
Silverstone,HAM,7.0,MEDIUM,7.0,27.670068027210885,91.675
Silverstone,HAM,8.0,MEDIUM,8.0,27.670068027210885,91.76
Silverstone,HAM,9.0,MEDIUM,9.0,27.670068027210885,91.564
Silverstone,HAM,10.0,MEDIUM,10.0,27.670068027210885,91.515
Silverstone,HAM,11.0,MEDIUM,11.0,27.670068027210885,91.487
Silverstone,HAM,12.0,MEDIUM,12.0,27.670068027210885,91.563
Silverstone,HAM,13.0,MEDIUM,13.0,27.670068027210885,91.881
Silverstone,HAM,14.0,MEDIUM,14.0,27.670068027210885,91.609
Silverstone,HAM,15.0,MEDIUM,15.0,27.670068027210885,91.563
Silverstone,HAM,16.0,MEDIUM,16.0,27.670068027210885,91.931
Silverstone,HAM,17.0,MEDIUM,17.0,27.670068027210885,93.721
Silverstone,HAM,18.0,MEDIUM,18.0,27.670068027210885,95.071
Silverstone,HAM,19.0,MEDIUM,19.0,27.670068027210885,103.711
Silverstone,HAM,20.0,MEDIUM,20.0,27.670068027210885,100.021
Silverstone,HAM,21.0,MEDIUM,21.0,27.670068027210885,92.156
Silverstone,HAM,22.0,MEDIUM,22.0,27.670068027210885,91.095
Silverstone,HAM,23.0,MEDIUM,23.0,27.670068027210885,91.107
Silverstone,HAM,24.0,MEDIUM,24.0,27.670068027210885,91.635
Silverstone,HAM,25.0,MEDIUM,25.0,27.670068027210885,94.988
Silverstone,HAM,26.0,MEDIUM,26.0,27.670068027210885,100.792
Silverstone,HAM,27.0,MEDIUM,27.0,27.670068027210885,105.183
Silverstone,HAM,28.0,INTERMEDIATE,1.0,27.670068027210885,120.866
Silverstone,HAM,29.0,INTERMEDIATE,2.0,27.670068027210885,100.42
Silverstone,HAM,30.0,INTERMEDIATE,3.0,27.670068027210885,100.467
Silverstone,HAM,31.0,INTERMEDIATE,4.0,27.670068027210885,101.538
Silverstone,HAM,32.0,INTERMEDIATE,5.0,27.670068027210885,102.475
Silverstone,HAM,33.0,INTERMEDIATE,6.0,27.670068027210885,102.435
Silverstone,HAM,34.0,INTERMEDIATE,7.0,27.670068027210885,102.757
Silverstone,HAM,35.0,INTERMEDIATE,8.0,27.670068027210885,102.271
Silverstone,HAM,36.0,INTERMEDIATE,9.0,27.670068027210885,101.924
Silverstone,HAM,37.0,INTERMEDIATE,10.0,27.670068027210885,99.711
Silverstone,HAM,38.0,INTERMEDIATE,11.0,27.670068027210885,97.22
Silverstone,HAM,39.0,SOFT,2.0,27.670068027210885,117.389
Silverstone,HAM,40.0,SOFT,3.0,27.670068027210885,90.318
Silverstone,HAM,41.0,SOFT,4.0,27.670068027210885,90.118
Silverstone,HAM,42.0,SOFT,5.0,27.670068027210885,89.617
Silverstone,HAM,43.0,SOFT,6.0,27.670068027210885,89.793
Silverstone,HAM,44.0,SOFT,7.0,27.670068027210885,89.697
Silverstone,HAM,45.0,SOFT,8.0,27.670068027210885,89.438
Silverstone,HAM,46.0,SOFT,9.0,27.670068027210885,89.641
Silverstone,HAM,47.0,SOFT,10.0,27.670068027210885,89.538
Silverstone,HAM,48.0,SOFT,11.0,27.670068027210885,89.579
Silverstone,HAM,49.0,SOFT,12.0,27.670068027210885,89.667
Silverstone,HAM,50.0,SOFT,13.0,27.670068027210885,89.682
Silverstone,HAM,51.0,SOFT,14.0,27.670068027210885,89.743
Silverstone,HAM,52.0,SOFT,15.0,27.670068027210885,90.146
Silverstone,VER,1.0,MEDIUM,1.0,27.670068027210885,96.711
Silverstone,VER,2.0,MEDIUM,2.0,27.670068027210885,91.773
Silverstone,VER,3.0,MEDIUM,3.0,27.670068027210885,92.2
Silverstone,VER,4.0,MEDIUM,4.0,27.670068027210885,91.933
Silverstone,VER,5.0,MEDIUM,5.0,27.670068027210885,91.778
Silverstone,VER,6.0,MEDIUM,6.0,27.670068027210885,91.711
Silverstone,VER,7.0,MEDIUM,7.0,27.670068027210885,91.935
Silverstone,VER,8.0,MEDIUM,8.0,27.670068027210885,92.038
Silverstone,VER,9.0,MEDIUM,9.0,27.670068027210885,91.883
Silverstone,VER,10.0,MEDIUM,10.0,27.670068027210885,91.661
Silverstone,VER,11.0,MEDIUM,11.0,27.670068027210885,91.81
Silverstone,VER,12.0,MEDIUM,12.0,27.670068027210885,91.894
Silverstone,VER,13.0,MEDIUM,13.0,27.670068027210885,91.759
Silverstone,VER,14.0,MEDIUM,14.0,27.670068027210885,91.7
Silverstone,VER,15.0,MEDIUM,15.0,27.670068027210885,92.249
Silverstone,VER,16.0,MEDIUM,16.0,27.670068027210885,92.504
Silverstone,VER,17.0,MEDIUM,17.0,27.670068027210885,95.359
Silverstone,VER,18.0,MEDIUM,18.0,27.670068027210885,96.172
Silverstone,VER,19.0,MEDIUM,19.0,27.670068027210885,102.485
Silverstone,VER,20.0,MEDIUM,20.0,27.670068027210885,97.108
Silverstone,VER,21.0,MEDIUM,21.0,27.670068027210885,93.488
Silverstone,VER,22.0,MEDIUM,22.0,27.670068027210885,91.904
Silverstone,VER,23.0,MEDIUM,23.0,27.670068027210885,92.143
Silverstone,VER,24.0,MEDIUM,24.0,27.670068027210885,93.02
Silverstone,VER,25.0,MEDIUM,25.0,27.670068027210885,96.063
Silverstone,VER,26.0,MEDIUM,26.0,27.670068027210885,101.491
Silverstone,VER,27.0,INTERMEDIATE,1.0,27.670068027210885,119.169
Silverstone,VER,28.0,INTERMEDIATE,2.0,27.670068027210885,101.176
Silverstone,VER,29.0,INTERMEDIATE,3.0,27.670068027210885,101.533
Silverstone,VER,30.0,INTERMEDIATE,4.0,27.670068027210885,102.098
Silverstone,VER,31.0,INTERMEDIATE,5.0,27.670068027210885,102.025
Silverstone,VER,32.0,INTERMEDIATE,6.0,27.670068027210885,102.538
Silverstone,VER,33.0,INTERMEDIATE,7.0,27.670068027210885,102.606
Silverstone,VER,34.0,INTERMEDIATE,8.0,27.670068027210885,102.447
Silverstone,VER,35.0,INTERMEDIATE,9.0,27.670068027210885,103.029
Silverstone,VER,36.0,INTERMEDIATE,10.0,27.670068027210885,101.958
Silverstone,VER,37.0,INTERMEDIATE,11.0,27.670068027210885,98.869
Silverstone,VER,38.0,INTERMEDIATE,12.0,27.670068027210885,95.963
Silverstone,VER,39.0,HARD,1.0,27.670068027210885,118.311
Silverstone,VER,40.0,HARD,2.0,27.670068027210885,90.056
Silverstone,VER,41.0,HARD,3.0,27.670068027210885,89.604
Silverstone,VER,42.0,HARD,4.0,27.670068027210885,89.472
Silverstone,VER,43.0,HARD,5.0,27.670068027210885,89.105
Silverstone,VER,44.0,HARD,6.0,27.670068027210885,89.372
Silverstone,VER,45.0,HARD,7.0,27.670068027210885,89.137
Silverstone,VER,46.0,HARD,8.0,27.670068027210885,89.543
Silverstone,VER,47.0,HARD,9.0,27.670068027210885,89.411
Silverstone,VER,48.0,HARD,10.0,27.670068027210885,88.952
Silverstone,VER,49.0,HARD,11.0,27.670068027210885,89.56
Silverstone,VER,50.0,HARD,12.0,27.670068027210885,89.286
Silverstone,VER,51.0,HARD,13.0,27.670068027210885,89.443
Silverstone,VER,52.0,HARD,14.0,27.670068027210885,89.089
Silverstone,NOR,1.0,MEDIUM,1.0,27.670068027210885,97.347
Silverstone,NOR,2.0,MEDIUM,2.0,27.670068027210885,92.188
Silverstone,NOR,3.0,MEDIUM,3.0,27.670068027210885,91.991
Silverstone,NOR,4.0,MEDIUM,4.0,27.670068027210885,91.976
Silverstone,NOR,5.0,MEDIUM,5.0,27.670068027210885,91.716
Silverstone,NOR,6.0,MEDIUM,6.0,27.670068027210885,91.896
Silverstone,NOR,7.0,MEDIUM,7.0,27.670068027210885,92.071
Silverstone,NOR,8.0,MEDIUM,8.0,27.670068027210885,92.018
Silverstone,NOR,9.0,MEDIUM,9.0,27.670068027210885,91.976
Silverstone,NOR,10.0,MEDIUM,10.0,27.670068027210885,91.83
Silverstone,NOR,11.0,MEDIUM,11.0,27.670068027210885,91.748
Silverstone,NOR,12.0,MEDIUM,12.0,27.670068027210885,91.718
Silverstone,NOR,13.0,MEDIUM,13.0,27.670068027210885,91.472
Silverstone,NOR,14.0,MEDIUM,14.0,27.670068027210885,91.407
Silverstone,NOR,15.0,MEDIUM,15.0,27.670068027210885,90.946
Silverstone,NOR,16.0,MEDIUM,16.0,27.670068027210885,91.69
Silverstone,NOR,17.0,MEDIUM,17.0,27.670068027210885,94.304
Silverstone,NOR,18.0,MEDIUM,18.0,27.670068027210885,94.125
Silverstone,NOR,19.0,MEDIUM,19.0,27.670068027210885,101.436
Silverstone,NOR,20.0,MEDIUM,20.0,27.670068027210885,97.704
Silverstone,NOR,21.0,MEDIUM,21.0,27.670068027210885,91.513
Silverstone,NOR,22.0,MEDIUM,22.0,27.670068027210885,90.86
Silverstone,NOR,23.0,MEDIUM,23.0,27.670068027210885,91.176
Silverstone,NOR,24.0,MEDIUM,24.0,27.670068027210885,91.629
Silverstone,NOR,25.0,MEDIUM,25.0,27.670068027210885,94.307
Silverstone,NOR,26.0,MEDIUM,26.0,27.670068027210885,101.515
Silverstone,NOR,27.0,MEDIUM,27.0,27.670068027210885,104.806
Silverstone,NOR,28.0,INTERMEDIATE,1.0,27.670068027210885,120.915
Silverstone,NOR,29.0,INTERMEDIATE,2.0,27.670068027210885,100.266
Silverstone,NOR,30.0,INTERMEDIATE,3.0,27.670068027210885,100.717
Silverstone,NOR,31.0,INTERMEDIATE,4.0,27.670068027210885,101.313
Silverstone,NOR,32.0,INTERMEDIATE,5.0,27.670068027210885,102.216
Silverstone,NOR,33.0,INTERMEDIATE,6.0,27.670068027210885,102.607
Silverstone,NOR,34.0,INTERMEDIATE,7.0,27.670068027210885,103.078
Silverstone,NOR,35.0,INTERMEDIATE,8.0,27.670068027210885,102.935
Silverstone,NOR,36.0,INTERMEDIATE,9.0,27.670068027210885,102.34
Silverstone,NOR,37.0,INTERMEDIATE,10.0,27.670068027210885,99.786
Silverstone,NOR,38.0,INTERMEDIATE,11.0,27.670068027210885,97.999
Silverstone,NOR,39.0,INTERMEDIATE,12.0,27.670068027210885,96.746
Silverstone,NOR,40.0,SOFT,3.0,27.670068027210885,114.84
Silverstone,NOR,41.0,SOFT,4.0,27.670068027210885,89.733
Silverstone,NOR,42.0,SOFT,5.0,27.670068027210885,90.006
Silverstone,NOR,43.0,SOFT,6.0,27.670068027210885,89.262
Silverstone,NOR,44.0,SOFT,7.0,27.670068027210885,89.752
Silverstone,NOR,45.0,SOFT,8.0,27.670068027210885,89.635
Silverstone,NOR,46.0,SOFT,9.0,27.670068027210885,89.96
Silverstone,NOR,47.0,SOFT,10.0,27.670068027210885,89.838
Silverstone,NOR,48.0,SOFT,11.0,27.670068027210885,90.556
Silverstone,NOR,49.0,SOFT,12.0,27.670068027210885,90.515
Silverstone,NOR,50.0,SOFT,13.0,27.670068027210885,90.544
